player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_epa,no_screen_first_downs,no_screen_grades_coverage_defense,no_screen_grades_defense,no_screen_grades_defense_penalty,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_overall_tackle,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_pass_rush_defense,no_screen_grades_run,no_screen_grades_run_defense,no_screen_grades_tackle,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_positive_epa_percent,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_epa,npa_first_downs,npa_grades_coverage_defense,npa_grades_defense,npa_grades_defense_penalty,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_overall_tackle,npa_grades_pass,npa_grades_pass_route,npa_grades_pass_rush_defense,npa_grades_run,npa_grades_run_defense,npa_grades_tackle,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_positive_epa_percent,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_epa,pa_first_downs,pa_grades_coverage_defense,pa_grades_defense,pa_grades_defense_penalty,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_overall_tackle,pa_grades_pass,pa_grades_pass_route,pa_grades_pass_rush_defense,pa_grades_run,pa_grades_run_defense,pa_grades_tackle,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_positive_epa_percent,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_epa,screen_first_downs,screen_grades_coverage_defense,screen_grades_defense,screen_grades_defense_penalty,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_overall_tackle,screen_grades_pass,screen_grades_pass_route,screen_grades_pass_rush_defense,screen_grades_run,screen_grades_run_defense,screen_grades_tackle,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_positive_epa_percent,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Ervin Philips,47518,WR,SYRACUSE,1,-100.0,0,2,304,,0,0,,3.2,0,0,,,0,1,,1,50.0,0,-1.68,0,,,,70.0,54.6,69.2,52.2,,60.0,69.1,,69.7,,,0,0,1,0.0,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,100.0,1,1,9.0,2.1,0,0,0.0,100.0,1,1,0.0,2,100.0,0,-0.57,1,,,,74.7,55.0,71.8,49.6,,75.9,72.0,,69.7,,,0,0,2,50.0,100.0,108.3,50.0,1,0,0,0,0,0,0.0,10,10.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,71.9,69.7,56.9,82.3,,,55.2,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0,100.0,1,1,9.0,1.0,0,0,0.0,100.0,1,0,0.0,1,50.0,0,0.54,1,,,,85.1,69.9,61.8,80.6,,77.2,59.9,,,,,0,0,1,100.0,,108.3,0.0,0,0,0,0,0,0,0.0,10,10.0,-10.0
James Pensyl,26211,QB,E MICHIGAN,1,-100.0,0,2,160,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,62.5,61.8,70.4,,,,,60.0,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,100.0,2,2,-4.0,0.75,0,0,0.0,100.0,2,0,0.0,2,100.0,0,1.58,2,,,,,64.4,64.5,71.0,,62.7,,,60.0,,,0,0,2,100.0,,118.8,0.0,0,0,0,0,0,0,0.0,27,13.5,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0,100.0,2,2,-4.0,0.75,0,0,0.0,100.0,2,0,0.0,2,100.0,0,1.58,2,,,,,61.8,62.9,65.5,,62.7,,,,,,0,0,2,100.0,,118.8,0.0,0,0,0,0,0,0,0.0,27,13.5,-13.5
Andrew Celis,47478,WR,NEVADA,2,0.0,0,2,239,0.0,2,2,12.5,3.3,0,0,0.0,0.0,0,0,,2,100.0,0,-0.81,0,60.0,60.0,60.0,71.9,70.3,66.3,82.8,,43.9,66.7,,63.2,60.0,,0,0,2,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,2,2,12.5,3.3,0,0,0.0,0.0,0,0,,2,100.0,0,-0.81,0,60.0,60.0,60.0,70.9,70.2,62.7,83.1,,43.9,63.6,,63.2,60.0,,0,0,2,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,78.5,66.7,68.5,75.0,,,67.5,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,77.5,66.2,57.1,76.3,,,59.2,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0.0
Tez Parks,30060,HB,SO MISS,2,0.0,0,2,296,0.0,1,1,42.0,4.4,0,0,0.0,0.0,0,1,,2,100.0,0,-0.99,0,,,,66.7,79.3,66.1,77.6,,29.1,56.8,,71.2,,,0,1,2,50.0,100.0,0.0,50.0,1,0,0,0,0,1,50.0,0,0.0,0.0,1,1,42.0,4.4,0,0,0.0,0.0,0,1,,2,100.0,0,-0.99,0,,,,24.5,79.3,63.6,77.2,,29.1,35.8,,71.2,,,0,1,2,50.0,100.0,0.0,50.0,1,0,0,0,0,1,50.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,58.6,71.0,,,55.3,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,16.4,,46.3,68.7,,,29.4,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0.0
Ryan Winslow,30026,P,PITTSBURGH,2,0.0,0,2,268,0.0,1,1,28.0,2.2,0,0,0.0,0.0,0,0,,1,50.0,0,-1.97,0,,,,,60.3,60.4,70.3,,60.5,,,,,,0,0,1,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,2,2,12.5,1.65,0,0,0.0,0.0,0,0,,2,100.0,0,-2.51,0,,,,,61.8,61.7,69.8,,61.2,,,,,,0,0,2,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0,0.0,1,1,-3.0,1.1,0,0,0.0,0.0,0,0,,1,50.0,0,-3.05,0,,,,,60.3,61.1,60.0,,60.6,,,,,,0,0,1,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0
Rokeem Williams,47958,WR,MIAMI OH,1,0.0,0,1,221,0.0,1,1,29.0,3.2,0,0,0.0,0.0,0,0,,1,100.0,0,-0.76,0,,,,61.6,29.6,62.1,86.7,,50.4,61.3,,,,,0,0,1,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,68.7,69.0,54.8,85.8,,,52.6,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,29.0,3.2,0,0,0.0,0.0,0,0,,1,100.0,0,-0.76,0,,,,53.9,22.7,70.0,81.0,,50.4,71.2,,,,,0,0,1,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,49.0,73.5,,,53.7,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0.0
Johnathan Boone,40288,WR,NEW MEX ST,1,-100.0,0,1,242,100.0,1,1,11.0,3.2,0,0,0.0,100.0,1,0,0.0,1,100.0,0,2.04,1,,,,30.9,71.1,57.8,8.3,,72.6,57.3,,63.2,,,0,0,1,100.0,,143.8,0.0,0,0,0,0,1,0,0.0,9,9.0,100.0,1,1,11.0,3.2,0,0,0.0,100.0,1,0,0.0,1,100.0,0,2.04,1,,,,35.4,70.8,60.6,0.0,,72.6,59.8,,63.2,,,0,0,1,100.0,,143.8,0.0,0,0,0,0,1,0,0.0,9,9.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,45.9,65.0,54.1,79.6,,,55.3,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,70.7,62.9,64.0,74.2,,,63.5,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,-9.0
Dedrick Mills,39953,HB,GA TECH,1,0.0,0,1,176,0.0,1,1,20.0,2.6,0,0,0.0,0.0,0,0,,1,100.0,0,-4.7,0,,,,66.7,58.8,46.8,89.9,,27.6,59.2,,49.8,,,0,1,1,0.0,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0,0.0,1,1,20.0,2.6,0,0,0.0,0.0,0,0,,1,100.0,0,-4.7,0,,,,70.7,58.9,47.1,89.7,,27.6,63.5,,49.8,,,0,1,1,0.0,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,57.0,76.4,,,55.2,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,66.7,61.0,62.8,71.3,,,63.9,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0.0
Jack Smith,40952,WR,ARIZONA ST,1,-100.0,0,1,110,100.0,1,1,28.0,3.5,0,0,0.0,100.0,1,0,0.0,1,100.0,0,2.28,1,,,,,9.0,50.2,76.3,,58.9,47.3,,,,,0,0,1,100.0,,118.8,0.0,0,0,0,0,0,0,0.0,40,40.0,100.0,1,1,28.0,3.5,0,0,0.0,100.0,1,0,0.0,1,100.0,0,2.28,1,,,,,9.0,50.0,76.6,,58.9,45.9,,,,,0,0,1,100.0,,118.8,0.0,0,0,0,0,0,0,0.0,40,40.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,59.3,63.4,,,60.0,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,56.4,67.3,,,57.7,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,-40.0
Glen Coates,41242,WR,ARMY,1,0.0,0,1,114,,0,0,,7.1,0,0,,,0,1,,1,100.0,0,0.04,0,,,,66.7,62.4,72.8,78.3,,60.0,65.8,,,,,0,0,1,100.0,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,66.7,61.0,71.3,77.9,,,71.3,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,,0,0,,7.1,0,0,,,0,1,,1,100.0,0,0.04,0,,,,,60.3,68.5,70.5,,60.0,56.8,,,,,0,0,1,100.0,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0.0
James Barnes,39915,QB,CLEMSON,1,-100.0,0,1,140,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,60.0,65.5,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,-3.0,1.2,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1.07,1,,,,,60.3,61.3,66.6,,60.6,,,,,,0,0,1,100.0,,104.2,0.0,0,0,0,0,0,0,0.0,9,9.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0,100.0,1,1,-3.0,1.2,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1.07,1,,,,,60.3,60.8,63.6,,60.6,,,,,,0,0,1,100.0,,104.2,0.0,0,0,0,0,0,0,0.0,9,9.0,-9.0
Moe Neal,39882,HB,SYRACUSE,1,0.0,0,1,304,0.0,1,1,25.0,4.2,0,0,0.0,0.0,0,0,,1,100.0,0,-1.61,0,,,,31.6,65.4,54.2,22.5,,59.9,44.4,,57.8,,,0,0,1,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,25.0,4.2,0,0,0.0,0.0,0,0,,1,100.0,0,-1.61,0,,,,45.4,65.7,53.4,19.2,,59.9,45.0,,57.8,,,0,0,1,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,60.8,77.2,,,51.8,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,70.7,62.9,57.7,75.8,,,54.0,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0.0
Detrich Clark,42136,WR,COLO STATE,1,100.0,0,1,144,100.0,1,1,13.0,2.1,0,0,0.0,100.0,1,0,0.0,1,100.0,0,2.69,1,,,,73.1,80.6,72.2,82.0,,74.3,61.3,,71.9,,,0,0,1,100.0,,131.3,0.0,0,0,0,0,1,0,0.0,6,6.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,56.4,80.7,71.7,82.1,,,64.4,,71.9,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,13.0,2.1,0,0,0.0,100.0,1,0,0.0,1,100.0,0,2.69,1,,,,31.6,63.7,55.4,73.2,,74.3,49.0,,,,,0,0,1,100.0,,131.3,0.0,0,0,0,0,1,0,0.0,6,6.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,33.4,66.2,58.0,74.2,,,58.1,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,6.0
Grant Powell,44766,TE,S ALABAMA,1,0.0,0,1,288,0.0,1,1,24.0,2.0,0,0,0.0,0.0,0,0,,1,100.0,0,-0.38,0,,,,73.1,64.6,63.6,38.8,,39.5,67.8,,,,,0,1,1,0.0,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0,0.0,1,1,24.0,2.0,0,0,0.0,0.0,0,0,,1,100.0,0,-0.38,0,,,,70.7,63.7,61.3,34.9,,39.5,71.8,,,,,0,1,1,0.0,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,66.7,61.0,56.6,72.0,,,51.4,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,43.2,69.4,,,50.6,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0.0
Khari Blasingame,44889,HB,VANDERBILT,1,0.0,0,1,333,0.0,1,1,1.0,2.4,0,0,0.0,0.0,0,0,,1,100.0,0,-3.82,0,,,,66.7,57.8,63.6,85.4,,60.6,49.9,,66.1,,,0,0,1,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,74.9,58.2,66.0,84.6,,,54.8,,66.1,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,1.0,2.4,0,0,0.0,0.0,0,0,,1,100.0,0,-3.82,0,,,,,60.3,48.9,77.2,,60.6,54.3,,,,,0,0,1,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,73.1,64.1,62.8,69.7,,,68.5,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0.0
Tristan Yeomans,44929,LS,KENTUCKY,1,-100.0,0,1,202,100.0,1,1,-13.0,3.3,0,0,0.0,100.0,1,1,0.0,1,100.0,0,-4.54,0,,,,,60.3,31.6,60.0,,44.4,,,,,,0,0,1,0.0,0.0,79.2,0.0,0,0,0,0,0,1,100.0,-10,-10.0,100.0,1,1,-13.0,3.3,0,0,0.0,100.0,1,1,0.0,1,100.0,0,-4.54,0,,,,,60.3,31.6,60.0,,44.4,,,,,,0,0,1,0.0,0.0,79.2,0.0,0,0,0,0,0,1,100.0,-10,-10.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,10.0
Brodrick Yancy,44977,WR,TEMPLE,1,0.0,0,1,306,,0,0,,5.5,0,0,,,0,1,,1,100.0,0,-1.51,0,,,,58.4,28.5,60.4,82.6,,60.0,60.8,,,,,0,0,1,0.0,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,,0,0,,5.5,0,0,,,0,1,,1,100.0,0,-1.51,0,,,,73.6,26.2,62.4,82.4,,60.0,60.4,,,,,0,0,1,0.0,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,33.4,66.2,60.6,74.6,,,60.4,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,66.7,61.0,70.3,72.3,,,58.6,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0.0
Wade Lees,45023,P,MARYLAND,1,-100.0,0,1,215,100.0,1,1,-1.0,2.4,0,0,0.0,100.0,1,0,0.0,1,100.0,0,3.67,1,,,,,60.3,60.6,70.3,,60.6,,,,,,0,0,1,100.0,,87.5,0.0,0,0,0,0,0,0,0.0,5,5.0,100.0,1,1,-1.0,2.4,0,0,0.0,100.0,1,0,0.0,1,100.0,0,3.67,1,,,,,60.3,60.6,70.3,,60.6,,,,,,0,0,1,100.0,,87.5,0.0,0,0,0,0,0,0,0.0,5,5.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,-5.0
Marshall Long,45026,P,GEORGIA,1,-100.0,0,1,173,100.0,1,1,8.0,2.3,0,0,0.0,100.0,1,0,0.0,1,100.0,0,5.66,1,,,,,60.3,68.0,70.3,,71.5,,,,,,0,0,1,100.0,,118.8,0.0,0,0,0,0,0,0,0.0,29,29.0,100.0,1,1,8.0,2.3,0,0,0.0,100.0,1,0,0.0,1,100.0,0,5.66,1,,,,,60.3,68.0,70.3,,71.5,,,,,,0,0,1,100.0,,118.8,0.0,0,0,0,0,0,0,0.0,29,29.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,-29.0
Michael Barden,39471,K,TEXAS TECH,1,-100.0,0,1,315,100.0,1,1,5.0,2.6,0,0,0.0,100.0,1,0,0.0,1,100.0,0,4.32,1,,,,,11.1,59.5,77.0,,70.4,,,53.9,,,0,0,1,100.0,,118.8,0.0,0,0,0,0,0,0,0.0,15,15.0,100.0,1,1,5.0,2.6,0,0,0.0,100.0,1,0,0.0,1,100.0,0,4.32,1,,,,,11.1,59.5,77.0,,70.4,,,53.9,,,0,0,1,100.0,,118.8,0.0,0,0,0,0,0,0,0.0,15,15.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,-15.0
Jack Sheldon,45178,P,C MICHIGAN,1,-100.0,0,1,134,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,-4.0,2.2,0,0,0.0,100.0,1,0,0.0,1,100.0,0,4.8,1,,,,,60.3,60.6,70.3,,60.6,,,,,,0,0,1,100.0,,118.8,0.0,0,0,0,0,0,0,0.0,18,18.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0,100.0,1,1,-4.0,2.2,0,0,0.0,100.0,1,0,0.0,1,100.0,0,4.8,1,,,,,60.3,60.6,70.3,,60.6,,,,,,0,0,1,100.0,,118.8,0.0,0,0,0,0,0,0,0.0,18,18.0,-18.0
Ajene Harris,45206,CB,USC,1,0.0,0,1,326,,0,0,,8.7,0,0,,,0,0,,1,100.0,0,0.44,1,70.6,67.3,87.9,,60.3,67.0,62.7,35.7,,,54.5,64.3,51.2,35.7,0,0,1,100.0,,0.0,0.0,0,1,0,0,0,0,0.0,0,,,0,0,,8.7,0,0,,,0,0,,1,100.0,0,0.44,1,62.8,60.6,87.7,,60.3,67.0,62.7,41.8,,,54.9,64.3,51.2,41.8,0,0,1,100.0,,0.0,0.0,0,1,0,0,0,0,0.0,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,79.1,78.6,78.0,,,,,29.1,,,59.2,,,29.1,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,60.1,60.3,75.3,,,,,52.5,,,,,,52.5,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0.0
Johnathan Lloyd,45251,WR,DUKE,1,0.0,0,1,154,,0,0,,6.8,0,0,,,0,0,,1,100.0,0,-0.08,0,,,,60.7,71.2,55.3,55.3,,,55.2,,64.3,,,0,0,1,0.0,,0.0,0.0,0,1,0,0,0,0,0.0,0,,,0,0,,6.8,0,0,,,0,0,,1,100.0,0,-0.08,0,,,,69.9,69.3,53.3,53.4,,,50.6,,64.3,,,0,0,1,0.0,,0.0,0.0,0,1,0,0,0,0,0.0,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,62.7,70.1,69.0,76.8,,,69.6,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,79.3,67.1,68.2,74.7,,,63.3,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0.0
Nathan Echard,45631,FB,ILLINOIS,1,0.0,0,1,187,,0,0,,3.7,0,0,,,0,1,,1,100.0,0,-0.64,0,,60.0,60.0,74.9,66.7,59.7,81.3,,60.0,76.9,,59.6,60.0,,0,0,1,0.0,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,,0,0,,3.7,0,0,,,0,1,,1,100.0,0,-0.64,0,,60.0,60.0,66.7,64.8,57.5,80.2,,60.0,71.9,,59.6,60.0,,0,0,1,0.0,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,73.1,64.1,63.7,76.5,,,69.6,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,59.2,70.8,,,57.0,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0.0
Qua Searcy,45640,FB,GA TECH,1,0.0,0,1,176,,0,0,,4.1,0,0,,,0,0,,1,100.0,0,3.2,1,,,,22.8,81.6,64.8,29.3,,,57.3,,67.8,,,0,0,1,100.0,,0.0,0.0,0,1,0,0,0,0,0.0,0,,,0,0,,4.1,0,0,,,0,0,,1,100.0,0,3.2,1,,,,19.8,81.7,62.4,25.1,,,51.7,,67.8,,,0,0,1,100.0,,0.0,0.0,0,1,0,0,0,0,0.0,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,45.9,65.0,70.5,76.5,,,75.5,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,56.8,68.0,,,57.4,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0.0
Taquan Mizzell Sr.,45675,HB,VIRGINIA,1,0.0,0,1,335,,0,1,,4.0,0,0,0.0,0.0,0,1,,1,100.0,0,-3.6,0,,,,84.3,67.1,72.7,53.9,,59.4,73.7,,71.5,,,1,0,1,0.0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,1,,4.0,0,0,0.0,0.0,0,1,,1,100.0,0,-3.6,0,,,,87.7,67.8,73.9,50.9,,59.4,79.7,,71.5,,,1,0,1,0.0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,73.1,64.1,65.6,78.0,,,70.1,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,83.3,69.0,74.0,73.5,,,90.5,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0.0
