canonical_name,college,draft_year,round,pick,label_status,success_tier,hit,seasons_primary_starter,draft_adjusted_hit_prob,model_hit_prob_pre_draft,model_hit_prob_post_draft,model_hit_prob_pre_draft_no_pff,model_hit_prob_post_draft_pff,model_hit_prob_pick_only,pff_model_delta,model_expected_tier,percentile_vs_history,top_positive_indicators,top_negative_indicators,data_coverage,notes
Graham Mertz,Florida,2025,6,197,projection_target,0.0,,0.0,0.052007915561128715,0.04372602682471309,0.025779461780272395,0.022027801129345558,0.03099150631161362,0.052007915561128715,0.021698225695367532,0.0,11.8,"Turnover-worthy-play rate, no screens (final yr); Career total production (PPA); Pressure-to-sack rate, no screens (final yr)",PFF dropbacks (final yr); Passing-down efficiency (final yr); College seasons (age/declare proxy),"PFF, combine (no 40)",Drafted off ACL tear; developmental backup
Tanner Lee,Nebraska,2018,6,203,final,0.0,0.0,0.0,0.05095344020901484,0.04347370064895296,0.009099502041427586,0.009737724268600315,0.028182742547150755,0.05095344020901484,0.03373597638035264,0.40959541101287267,11.0,"Turnover-worthy-play rate, no screens (final yr); Pressure-to-sack rate, no screens (final yr); PFF accuracy %, no screens (final yr)",Career PPA per play; Career total production (PPA); PFF passing grade clean pocket (final yr),"PFF, combine",Never appeared in a regular-season game
Cade Klubnik,Clemson,2026,4,110,projection_target,,,,0.07702223203698176,0.03963348157924124,0.0361335861702919,0.028828572893827432,0.020888775452761695,0.07702223203698176,0.010804908685413811,0.18497643637228112,10.3,"Pressure-to-sack rate, no screens (final yr); Career total production (PPA); PFF passing grade under pressure (final yr)","Passing-down efficiency (final yr); Career PPA per play; Turnover-worthy-play rate, no screens (final yr)","PFF, combine (no 40)",Draft slot from ESPN/NFL.com; no NFL outcome yet
Jacoby Brissett,NC State,2016,3,91,final,2.0,0.0,3.0,0.08730264332242227,0.03952527667393942,0.048053738474598554,0.05521293142414025,0.022342826123926775,0.08730264332242227,-0.015687654750200827,0.9672914489430343,9.6,Weight/frame; College seasons (age/declare proxy); PFF dropbacks (final yr),Career total production (PPA); Passing-down efficiency (final yr); Career PPA per play,"PFF, combine","Quintessential bridge starter: IND 2017/2019, CLE 2022; ~50 career starts, respected backup-plus"
Clayton Thorson,Northwestern,2019,5,167,final,0.0,0.0,0.0,0.058193094729769614,0.03557919434689347,0.03161855993134175,0.03888405901936564,0.016888099465111422,0.058193094729769614,-0.003304864672472173,0.4325705148915733,8.8,PFF dropbacks (final yr); PFF rushing grade (final yr); Weight/frame,"Career PPA per play; Turnover-worthy-play rate, no screens (final yr); Big-time-throw rate, no screens (final yr)","PFF, combine (no 40)",Never appeared in a regular-season game
Jake Luton,Oregon State,2020,6,189,final,0.0,0.0,0.0,0.05349895048009792,0.033069080437842804,0.018106213151240926,0.027498781223120067,0.006612400935096147,0.05349895048009792,0.005570299214722737,0.09979639163264276,8.1,PFF passing grade clean pocket (final yr); PFF rushing grade (final yr); Weight/frame,"Turnover-worthy-play rate, no screens (final yr); Career PPA per play; Career total production (PPA)","PFF, combine (no 40)","3 starts 2020, journeyman PS after"
Davis Mills,Stanford,2021,3,67,final,1.0,0.0,2.0,0.10653369020332208,0.03260634561381432,0.011313456905973095,0.011909208850370811,0.010021873607005767,0.10653369020332208,0.020697136763443508,0.5496072951390382,7.4,"Passing-down efficiency (final yr); Big-time-throw rate, no screens (final yr); PFF rushing grade (final yr)",Career PPA per play; Career total production (PPA); PFF dropbacks (final yr),"PFF, combine","26 default starts on bad HOU teams 2021-22, competent backup since"
Brett Hundley,UCLA,2015,5,147,final,1.0,0.0,1.0,0.0634342308240359,0.032206489289313085,0.02836062234323608,0.06848436417450118,0.009905755098460266,0.0634342308240359,-0.0362778748851881,0.8860195620755997,6.6,College seasons (age/declare proxy); PFF dropbacks (final yr),"Career total production (PPA); Pressure-to-sack rate, no screens (final yr); PFF passing grade under pressure (final yr)","PFF, no combine testing","9 starts for GB in 2017 (Rodgers injury), backup career after"
James Morgan,Florida International,2020,4,125,final,0.0,0.0,0.0,0.07073033767659244,0.0313887423296085,0.03126633536467124,0.025628879512505233,0.031314490918363094,0.07073033767659244,0.0057598628171032645,0.0,5.9,"Turnover-worthy-play rate, no screens (final yr); Weight/frame; Pressure-to-sack rate, no screens (final yr)",Career PPA per play; PFF rushing grade (final yr); Career total production (PPA),"PFF, combine",Never appeared in a regular-season game
Ben DiNucci,James Madison,2020,7,231,final,0.0,0.0,0.0,0.046639243619073234,0.027859467961676904,0.006877408415047735,0.011539722860982796,0.004942161214285155,0.046639243619073234,0.01631974510069411,0.5664324241774814,5.1,College seasons (age/declare proxy),Career total production (PPA); Career PPA per play; Passing-down efficiency (final yr),"PFF partial, no combine testing","1 start, brief tenure"
Easton Stick,North Dakota State,2019,5,166,final,1.0,0.0,0.0,0.05843048152901727,0.027843671074507685,0.011560426777798845,0.01256303242190889,0.007629267906249967,0.05843048152901727,0.015280638652598795,0.49709816965425957,4.4,Broad-jump explosiveness; College seasons (age/declare proxy); 40-yard speed,Career total production (PPA); Career PPA per play; Passing-down efficiency (final yr),"PFF partial, combine","Long LAC backup tenure, few starts"
C.J. Beathard,Iowa,2017,3,104,final,1.0,0.0,0.0,0.07994177994229167,0.02768485825063687,0.02656108724536801,0.02741928177929794,0.015602562176074378,0.07994177994229167,0.0002655764713389297,0.31801213363318526,3.7,"Turnover-worthy-play rate, no screens (final yr); PFF accuracy %, no screens (final yr)",Career PPA per play; Career total production (PPA); PFF passing grade clean pocket (final yr),"PFF, combine (no 40)",~12 career starts across SF/JAX as backup
Sean Mannion,Oregon State,2015,3,89,final,1.0,0.0,0.0,0.08858566294721379,0.020933633492384016,0.013738393589867155,0.01611648070728511,0.0051697554303664454,0.08858566294721379,0.004817152785098904,0.508834248556263,2.9,PFF passing grade under pressure (final yr); College seasons (age/declare proxy); PFF dropbacks (final yr),Career total production (PPA); Career PPA per play; PFF rushing grade (final yr),"PFF, no combine testing","Long-tenured backup (LAR/MIN/SEA), minimal starts"
Trevor Siemian,Northwestern,2015,7,250,final,1.0,0.0,2.0,0.044173739990378796,0.016645596788945106,0.006340145897740043,0.010391503776438353,0.003371225037957811,0.044173739990378796,0.006254093012506753,0.2089063556489269,2.2,"College seasons (age/declare proxy); PFF accuracy %, no screens (final yr); Turnover-worthy-play rate, no screens (final yr)",Career total production (PPA); Career PPA per play; Passing-down efficiency (final yr),"PFF, no combine testing","Started ~24 games for DEN 2016-17, journeyman backup since"
Tanner McKee,Stanford,2023,6,188,provisional,1.0,0.0,0.0,0.05369263867906829,0.015516540644125932,0.019865284000978763,0.03453473581281533,0.003708763205150417,0.05369263867906829,-0.0190181951686894,0.0,1.5,"Weight/frame; PFF dropbacks (final yr); PFF accuracy %, no screens (final yr)","Turnover-worthy-play rate, no screens (final yr); Career total production (PPA); Career PPA per play","PFF, combine (no 40)","Impressive PHI spot starts, valued backup"
Christian Hackenberg,Penn State,2016,2,51,final,0.0,0.0,0.0,0.12672400918736645,0.009650515826124213,0.01865747663781366,0.014016405358358599,0.005909831333769017,0.12672400918736645,-0.004365889532234386,0.0,0.7,"PFF accuracy %, no screens (final yr); College seasons (age/declare proxy); Weight/frame",Career PPA per play; Career total production (PPA); PFF passing grade clean pocket (final yr),"PFF, combine",Never appeared in an NFL regular-season game
